day,event_id,machine_partno,machine,problem,fixed_by,fix_detail,issue_dt,finish_dt
1,PAP120111231551,M01103,PAP12,STEP รีด รีดไม่สุด,H353350,ทำการ finetune end position rolling down ให้ใหม่ทุกสเตปครับ,2023-11-01 15:51:25,2023-11-01 16:20:00
10,BNS191008230805,M10001,BNS19,BDR พับยับ หลัง Rolldow,H353350,"ทำการ finetune rollering down step 2,3 ใหม่ครับ",2023-08-10 08:05:27,2023-08-10 00:00:00
22,TCSM172206231000,M18801,TCSM17,รีด BDR ยับ,H353350,"ทำการ Finetune rolling down zone3,4 ให้ใหม่ครับ",2023-06-22 10:00:51,2023-06-22 11:00:00
23,TCSM172306230953,M18801,TCSM17,รีดBDRยับ,H353350,"ทำการ Finetune rolling down zone3,4 ให้ใหม่ครับ",2023-06-23 09:53:17,2023-06-23 10:30:00
9,RZB50908231706,M10001,RZB5,ตุ๊ด บล็อคลม ด้าน R แก้ไม่หาย,H353350,"ทำการ finetune step turn down step 2,3 ใหม่ครับ",2023-08-09 17:06:46,2023-08-09 18:00:00
16,PAP201609231604,M05102,PAP20,stepปูgaf2ต้องรโพส bjรีดช้า  nc7ปูช้า,H353350,ทำการ Finetune step ใหใหม่ครับ,2023-09-16 16:04:26,2023-09-16 17:00:00
14,BNS201508250645,M16006,BNS20,BNS20ปลอกoff-centering ตอนConformation,H353350,ทำการ fix bolt ATS ใหม่ครับ,2025-08-15 06:45:37,2025-08-15 07:00:00
30,BNS203101240044,M19501,BNS20,follow up speed NF1 ( camera detec,H353350,ทำการ follow แปะ poly ขนาด 0.5 ไป 3 เส้นครับ,2024-01-31 00:44:17,2024-01-31 03:00:00
19,BNS191910241159,M10001,BNS19,Centering ติดขอบ,H353350,ทำการ GEO ATS ใหม่ครับ,2024-10-19 11:59:04,2024-10-19 15:00:00
1,BNS160109250933,M13301,BNS16,ปลอก off-centering ตอน conformation  เกิน  ค่าtolerance  +4-+5,H353350,ทำการ GEO และ offset bati drum ไปทางด้น R ( ฝั่ง drum form = 1 mm. ครับ ),2025-09-01 09:33:12,2025-09-01 10:00:00
13,BNS191311240750,M19501,BNS19,Taget BXY Non Comfirm.,H353350,ทำการ GEO ใหม่ครับ,2024-11-13 07:50:26,2024-11-13 08:00:00
6,BNS190604241313,M19501,BNS19,กด Restart เบ่งยางไม่ได้,H353350,ทำการ initial machine ให้ใหม่ครับ,2024-04-06 13:13:45,2024-04-06 13:36:00
6,BNS210601241213,M08201,BNS21,BDR ยาว,H353350,ทำการ Initial เครื่องแล้วลอง lay อีกรอบ ( ไม่ได้ปรับอะไรครับ ),2024-01-06 12:13:11,2024-01-06 12:20:00
22,PAP162202242046,M20001,PAP16,"ไฟ BT , GRL ไม่วิ่ง",H353350,ทำการ initial เครื่องให้ใหม่ครับ,2024-02-22 20:46:35,2024-02-22 21:00:00
5,BNS210501240800,M08201,BNS21,ลมไม่เติม carcass ตอนเบ่ง,H353350,ทำการ Initial เครื่องใหม่แล้ว follow ครับ ( ไม่ได้ปรับอะไรครับ ),2024-01-05 08:00:21,2024-01-05 08:15:00
13,PAP141312220907,M08203,PAP14,เปลี่ยน CGL ใหม่,H353350,ทำการ load recipe ( SI ) เข้าไปใช้งานครับ,2022-12-13 09:07:19,2022-12-13 09:10:00
13,BNS161302251528,M15601,BNS16,Change CGL,H35335,ทำการ load recipe เข้าใชงานครับ ( TBL2 ),2025-02-13 15:28:54,2025-02-13 15:35:00
21,PAP172102231059,M20101,PAP17,step grl4 ไม่ทำงาน,H353350,ทำการ load recipe เข้าไปใหม่ครั,2023-02-21 10:59:27,2023-02-21 11:35:00
1,PAP130112220733,M18801,PAP13,Drum+ไฟLaserค้างStep,H353350,ทำการ Load recipe เข้าไปใหม่ครับ,2022-12-01 07:33:18,2022-12-01 07:45:00
13,BNS181312220903,M20201,BNS18,บาสปูช้าทุกชั้น,H353350,ทำการ Load recipe เข้าไปใหม่ครับ,2022-12-13 09:03:47,2022-12-13 09:30:00
15,BNS161502232048,M15702,BNS16,TBL2 Error,H353350,ทำการ Load recipe เข้าไปใหม่ครับ,2023-02-15 20:48:07,2023-02-15 21:00:00
23,RZB52306231519,M19001,RZB5,เปลี่ยน Size ไม่ได้,H353350,ทำการ Load recipe เข้าไปใหม่ครับ,2023-06-23 15:19:08,2023-06-23 16:00:00
25,RZB22506250803,M20001,RZB2,เครื่องRZB2โซ่ขาดแจ้งโหลดไซส์ที่เครื่องRZB6,็H355622,ทำการ load Recipes  M20001 ที่เครื่อง RZB6 เพื่อให้ OP ใช้งาน,2025-06-25 08:03:36,2025-06-25 09:00:00
22,BNS142204230902,M15501,BNS14,ยิงชิันงานเขาTBL2แต่ไม่เขาFYT,H353350,ทำการ load ชิ้นงานออกจาก TBL2 แ้วยิงเข้าไปใหม่ครับ,2023-04-22 09:02:31,2023-04-22 09:30:00
27,RZB52711240955,M19501,RZB5,RZB5 M19501 carcass slip,H353350,ทำการ lod size เข้าไปใหม่ครับ,2024-11-27 09:55:39,2024-12-27 10:00:00
2,PAP21B0209242354,M08201,PAP21B,TBL2 ยิงยางนอกไม่ได้,H353350,ทำการ login computer ให้ใหม่ครับ,2024-09-02 23:54:18,2024-09-03 00:30:00
24,BNS202412252054,M13105,BNS20,ลงน้ำหนักใน Weight Chart ผิดแก้ไขไม่ได้,H353350,ทำการ login การออกและเข้า app ให้ใหม่ครับ,2025-12-24 20:54:36,2025-12-24 21:15:00
6,TCSM130612250715,M05102,TCSM13,FYT เข้าไม่ได้,H353350,ทำการ login ด้วย user กลางให้ครับ,2025-12-06 07:15:29,2025-12-06 07:29:00
18,BNS211808241627,M15103,BNS21,car cassจับปลอกไม่ตรง,H353350,ทำการ manaul  ยางออกและนำเส้นใหม่ขึ้นสร้างครับ,2024-08-18 16:27:35,2024-08-18 17:00:00
23,PAP21B2307251304,M15702,PAP21B,Manual Laying FPU,h355622,ทำการ Manual Carcass เพื่อปูชิ้นงาน FPU ใหม่,2025-07-23 13:04:50,2025-07-23 13:30:00
19,TCSM171902261932,M05102,TCSM17,มาแมนน่วนเบ่งยางที่ลอก BAZ ออกให้หน่อย,H353350,ทำการ manual carcass ให้ใหม่ครับ,2026-02-19 19:32:05,2026-02-19 20:39:00
27,TCSM172710251812,M18801,TCSM17,Manual เบ่งยางให้TC17 หน่อยครับ,้h355622,ทำการ Manual carcass ใหม่,2025-10-27 18:12:48,2025-10-27 19:00:00
5,BNS160508250727,M15501,BNS16,Maunul ยางใหม่ เนื่องจากยาง off Centering,็H355622,"ทำการ Manual Carcass ใหม่ 
สาเหตุที่ off เนื่องจาก ค้าง Step Summit",2025-08-05 07:27:41,2025-08-05 10:00:00
25,TCSM132501231011,M05102,TCSM13,Drum ค้าง ลมไม่ Deflae,H353350,ทำการ manual deflate ลมออกครับ,2023-01-25 10:11:21,2023-01-25 10:30:00
9,TCSM170912252156,M18801,TCSM17,FE แตก,H353350,ทำการ manual machine เอายางลงและนำไปที่ post repair ครับ,2025-12-09 21:56:47,2025-12-09 22:09:00
30,PAP163010252224,M20001,PAP16,มีคนเดินตัด Saety ย้อน stap ไม่ได้,H353350,ทำการ manual post table ไปตำแหน่งอื่นก่อนแล้วเข้า step ใหม่ครับ,2025-10-30 22:24:37,2025-10-30 22:35:00
15,BNS191501241732,M20101,BNS19,มาแมนน่วนเบ่งยางให้หน่อยครับเส้นที่ off ก่อนหน้าเอาไปลอกปลอกแล้วมาเบ่งใหม่,H353350,ทำการ manual step precnform ให้ใหม่ครับ,2024-01-15 17:32:07,2024-01-15 18:00:00
29,BNS182908242224,M13105,BNS18,ให้มา manual เบ่งยางที่ลอกปลอกมาทั้งหมด 9 เส้น,H353350,ทำการ manual step precnform ครับ,2024-08-29 22:24:07,2024-08-29 23:00:00
2,BNS200207261712,M21801,BNS20,manual เบ่ง carcass ที่่ unload ลง,H353350,ทำการ manual step preconform และใช้ step auto ถัดไปครับ,2026-07-02 17:12:12,2026-07-02 17:19:00
2,BNS200207261712,M21801,BNS20,manual เบ่ง carcass ที่่ unload ลง,H353350,ทำการ manual step preconform และใช้ step auto ถัดไปครับ,2026-07-02 17:12:44,2026-07-02 17:29:00
2,BNS180211231604,M19001,BNS18,มาแมนน่วนเบ่งยางให้หน่อย,H353350,ทำการ manual step preconform ให้ใหม่ครับ,2023-11-02 16:04:41,2023-11-02 16:30:00
11,BNS211208230251,M08201,BNS21,manual ยาง carcass,H353350,ทำการ manual step preconform ให้ใหม่ครับ,2023-08-12 02:51:54,2023-08-12 03:00:00
26,BNS142601240742,M08201,BNS14,แมนน่วนเบ่งยางที่ออกมาจาก nonconform,H353350,ทำการ manual step preconform ให้ให้ม่ครับ,2024-01-26 07:42:14,2024-01-26 08:00:00
28,BNS212910240317,M18801,BNS21,มียางให้แมนน่วน 1 เส้นครับ,H53350,ทำการ manual step preconform ครั,2024-10-29 03:17:24,2024-10-29 03:20:00
22,TCSM172207251526,M18801,TCSM17,X sensor หุบรหว่างรีบ,็H355622,"ทำการ Manual เติมลม และกาง Extenser เพื่อให้จบ Step รีด BDR
หลังจากนั้น ทำการ Calibrate ค่า Flange ใหม่",2025-07-22 15:26:24,2025-07-22 16:00:00
17,PAP131706231650,M01103,PAP13,Manual  Carcass  ซ่อมGCS,H353350,ทำการ Manual เบ่ง Carcass ขึ้นมาใหม่ครับ,2023-06-17 16:50:52,2023-06-17 17:00:00
5,BNS200602250501,M16006,BNS20,Munual carcass El,h355622,ทำการ manual เบ่ง step preconform ให้ใหม่ครับ,2025-02-06 05:01:46,2025-02-06 05:09:00
28,BNS212910240302,M20001,BNS21,มียางที่ต้องแมนน่วนเบ่ง 3 เส้น,H353350,ทำการ manual เบ่ง step preconform ให้ใหม่ครับ,2024-10-29 03:02:24,2024-10-29 03:09:00
5,TCSM170502262211,M18801,TCSM17,แมนนวนเบ่งยาง ให้หน่อยครับ,H353350,ทำการ manual เบ่งและ confirm centering ให้ใหม่ครับ,2026-02-05 22:11:17,2026-02-05 22:25:00
1,TCSM170106251053,M18801,TCSM17,มาเบ่ง carcass หลุดขอบ,H353350,ทำการ manual เบ่งให่ใหม่ครับ,2025-06-01 10:53:53,2025-06-01 11:09:00
2,BNS140302240309,M06201,BNS14,มียางออกจากคอกมาให้แมนน่วนเบ่ง,H353350,ทำการ manual เบ่งให้ใหม่ครับ,2024-02-03 03:09:18,2024-02-03 03:15:00
2,BNS160302240218,M08401,BNS16,มียางออกมาจากคอก 2 เส้นให้มา manual เบ่ง,H353350,ทำการ manual เบ่งให้ใหม่ครับ,2024-02-03 02:18:32,2024-02-03 02:25:00
10,BNS181104240028,M13105,BNS18,แมนน่วนเบ่งยางด้วยครับ,H353350,ทำการ manual เบ่งให้ใหม่ครับ,2024-04-11 00:28:17,2024-04-11 00:55:00
10,TCSM131004242345,M18801,TCSM13,แมนน่วนเบ่งยางให้หน่อย,H353350,ทำการ manual เบ่งให้ใหม่ครับ,2024-04-10 23:45:05,2024-04-10 00:09:00
20,BNS212002251926,M15105,BNS21,มียางที่ต้อง manual เบ่ง 4 เส้น ที่มาจากการ repair cq02-99,H353350,ทำการ manual เบ่งให้ใหม่ครับ,2025-02-20 19:26:48,2025-02-20 21:00:00
20,TCSM172002250853,M18801,TCSM17,Manual เบ่ง Carcass หลุดปลอก,H353350,ทำการ manual เบ่งให้ใหม่ครับ,2025-02-20 08:53:41,2025-02-20 09:09:00
23,BNS142307231657,M08201,BNS14,มียาง carcass ที่ต้องเบ่งใหม่,H353350,ทำการ manual เบ่งให้ใหม่ครับ,2023-07-23 16:57:50,2023-07-23 17:05:00
23,BNS162307231702,M18201,BNS16, มียาง carcass ที่ต้องเบ่งใหม่,H353350,ทำการ manual เบ่งให้ใหม่ครับ,2023-07-23 17:02:55,2023-07-23 17:10:00
27,TCSM132701230858,M05102,TCSM13,มียาง carcass ต้องเบ่งใหม่อีกรอบ,H353350,ทำการ manual เบ่งให้ใหม่ครับ,2023-01-27 08:58:12,2023-01-27 09:09:00
20,BNS212008240817,M15103,BNS21,เบ่ง carcass,H353350,ทำการ manual เบ่งให้ใหม่รับ = 9 เส้น,2024-08-20 08:17:46,2024-08-20 09:00:00
9,BNS140911242010,M08201,BNS14,มียางที่ลอกปลอกเข้ามาต้องให้มาแมนน่วนเบ่งใหม่ 2 เส้น,H353794,ทำการ manual เบ่งใหม่,2024-11-09 20:10:50,2024-11-09 21:00:00
29,BNS142908242225,M06201,BNS14,ให้มา manual เบ่งยางที่ลอกปลอกมาทั้งหมด 11 เส้น,H353350,ทำการ manual เบ่งยางใหม่,2024-08-29 22:25:07,2024-08-29 23:00:00
7,TCSM170709241923,M18801,TCSM17,มียางที่ลอกปลอกมาให้าแมนน่วนเบ่ง,H353350,ทำการ manual เบ่งยางใหม่ครับ,2024-09-07 19:23:11,2024-09-07 20:00:00
4,BNS140411231635,M08201,BNS14,มียาง carcass ที่ต้องแมนน่วนเบ่งใหม่ 1 เส้น,H35335,ทำการ manual เบ่งสเตป precomnform ให้ใหม่ครับ,2023-11-04 16:35:45,2023-11-04 16:50:00
27,BNS142710241527,M06201,BNS14,มียางที่ต้องแมนน่วนเบ่ง 1 เส้น,H353350,ทำการ manual และจัด centering ให้ใหม่ครับ,2024-10-27 15:27:07,2024-10-27 16:00:00
27,BNS212710241526,M20001,BNS21,มียางที่ต้องแมนน่วนเบ่ง 1 เส้น,H353350,ทำการ manual และจัด centering ให้ใหม่ครับ,2024-10-27 15:26:12,2024-10-27 16:00:00
9,BNS160911242012,M08401,BNS16,มียางที่ลอกปลอกเข้ามาต้องให้มาแมนน่วนเบ่งใหม่ 1เส้น,้353794,ทำการ manual ให้ใหม่,2024-11-09 20:12:07,2024-11-09 21:00:00
5,BNS140502241509,M06201,BNS14,แมนน่วนเบ่งบยางที่ออกมาจากคอก,H53350,ทำการ manual ให้ใหม่ครับ,2024-02-05 15:09:47,2024-02-05 15:30:00
13,TCSM171302251517,M18801,TCSM17,มี carcass ให้เบ่งใหม่,H353350,ทำการ manual ให้ใหม่ครับ,2025-02-13 15:17:51,2025-02-13 15:30:00
